date,experiment,round,assay,plate,row,col,sort,TOF,EXT,time,green,yellow,red,norm.EXT,norm.green,norm.yellow,norm.red,object,call50,stage,strain,timepoint,replicate,control,contamination
20190426,GrowthTrial,2,NA,1,A,9,0,96,96,2683,4,3,2,1,0.0416666666666667,0.03125,0.0208333333333333,0.994890256549146,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,9,0,116,123,3868,7,6,4,1.06034482758621,0.0603448275862069,0.0517241379310345,0.0344827586206897,0.999964391269836,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,9,0,128,284,3962,19,13,14,2.21875,0.1484375,0.1015625,0.109375,0.999999996166333,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,9,0,114,129,4009,5,4,4,1.13157894736842,0.043859649122807,0.0350877192982456,0.0350877192982456,0.999832055938641,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,9,0,111,136,4243,7,8,3,1.22522522522523,0.0630630630630631,0.0720720720720721,0.027027027027027,0.999914903877007,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,9,0,250,342,4336,17,12,12,1.368,0.068,0.048,0.048,0.999999999999012,object,L4,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,9,0,101,108,4414,6,4,4,1.06930693069307,0.0594059405940594,0.0396039603960396,0.0396039603960396,0.999666202430254,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,9,0,117,126,4430,5,5,4,1.07692307692308,0.0427350427350427,0.0427350427350427,0.0341880341880342,0.999945730258336,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,9,0,103,107,4461,9,7,2,1.03883495145631,0.087378640776699,0.0679611650485437,0.0194174757281553,0.999506168371537,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,9,0,103,111,4492,7,7,5,1.07766990291262,0.0679611650485437,0.0679611650485437,0.0485436893203883,0.999985383697416,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,9,0,160,193,4586,9,6,8,1.20625,0.05625,0.0375,0.05,0.999999927459156,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,9,0,249,289,4602,12,8,10,1.16064257028112,0.0481927710843374,0.0321285140562249,0.0401606425702811,0.999999999990908,object,L4,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,9,0,109,129,4789,7,8,4,1.18348623853211,0.0642201834862385,0.073394495412844,0.036697247706422,0.999974625558719,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,9,0,159,213,4945,9,8,7,1.33962264150943,0.0566037735849057,0.050314465408805,0.0440251572327044,0.99999985040292,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,9,0,101,109,5007,7,6,6,1.07920792079208,0.0693069306930693,0.0594059405940594,0.0594059405940594,0.999989446890315,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,9,0,97,103,5335,4,4,3,1.06185567010309,0.0412371134020619,0.0412371134020619,0.0309278350515464,0.998999409728375,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,9,0,111,141,5428,7,7,3,1.27027027027027,0.0630630630630631,0.0630630630630631,0.027027027027027,0.999793966599703,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,9,0,104,110,5428,6,6,4,1.05769230769231,0.0576923076923077,0.0576923076923077,0.0384615384615385,0.999932544604863,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,9,0,139,188,5553,10,9,6,1.35251798561151,0.0719424460431655,0.0647482014388489,0.0431654676258993,0.999999139997199,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,9,0,106,127,5616,6,5,7,1.19811320754717,0.0566037735849057,0.0471698113207547,0.0660377358490566,0.999992908621511,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,9,0,95,96,5678,5,6,5,1.01052631578947,0.0526315789473684,0.0631578947368421,0.0526315789473684,0.999971726261272,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,9,0,111,120,5990,7,7,6,1.08108108108108,0.0630630630630631,0.0630630630630631,0.0540540540540541,0.999997167338669,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,9,0,101,109,6364,7,6,4,1.07920792079208,0.0693069306930693,0.0594059405940594,0.0396039603960396,0.999897116697161,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,9,0,116,131,6489,9,9,6,1.12931034482759,0.0775862068965517,0.0775862068965517,0.0517241379310345,0.999999124642009,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,9,0,224,298,6614,13,11,13,1.33035714285714,0.0580357142857143,0.0491071428571429,0.0580357142857143,0.999999999998994,object,L4,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,120,137,0,8,8,6,1.14166666666667,0.0666666666666667,0.0666666666666667,0.05,0.999998754376659,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,108,118,16,4,4,4,1.09259259259259,0.037037037037037,0.037037037037037,0.037037037037037,0.999820753323696,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,98,113,187,5,5,5,1.1530612244898,0.0510204081632653,0.0510204081632653,0.0510204081632653,0.99991890029367,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,123,141,250,10,10,5,1.14634146341463,0.0813008130081301,0.0813008130081301,0.040650406504065,0.9999988809685,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,97,103,1841,5,5,4,1.06185567010309,0.0515463917525773,0.0515463917525773,0.0412371134020619,0.999813423538792,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,137,143,2434,5,6,5,1.04379562043796,0.0364963503649635,0.0437956204379562,0.0364963503649635,0.999997997254419,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,100,112,2699,3,4,3,1.12,0.03,0.04,0.03,0.999085731424662,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,116,144,2761,9,8,4,1.24137931034483,0.0775862068965517,0.0689655172413793,0.0344827586206897,0.99997120068935,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,92,109,3354,8,8,5,1.18478260869565,0.0869565217391304,0.0869565217391304,0.0543478260869565,0.999973911909359,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,99,115,3448,5,4,4,1.16161616161616,0.0505050505050505,0.0404040404040404,0.0404040404040404,0.999514885237121,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,134,171,4041,8,6,6,1.27611940298507,0.0597014925373134,0.0447761194029851,0.0447761194029851,0.999995730090769,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,101,114,4134,7,5,4,1.12871287128713,0.0693069306930693,0.0495049504950495,0.0396039603960396,0.999750906855754,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,101,114,4259,6,5,5,1.12871287128713,0.0594059405940594,0.0495049504950495,0.0495049504950495,0.999930307641039,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,94,118,4477,6,7,4,1.25531914893617,0.0638297872340425,0.074468085106383,0.0425531914893617,0.999857288035981,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,97,141,4633,5,5,5,1.45360824742268,0.0515463917525773,0.0515463917525773,0.0515463917525773,0.999711000480143,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,178,179,4680,6,6,6,1.00561797752809,0.0337078651685393,0.0337078651685393,0.0337078651685393,0.999999963231711,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,102,109,4711,3,3,3,1.06862745098039,0.0294117647058824,0.0294117647058824,0.0294117647058824,0.998724142424284,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,104,114,4743,5,4,4,1.09615384615385,0.0480769230769231,0.0384615384615385,0.0384615384615385,0.999730694741057,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,100,108,4867,4,2,2,1.08,0.04,0.02,0.02,0.98938220920728,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,97,98,4883,5,3,2,1.01030927835052,0.0515463917525773,0.0309278350515464,0.0206185567010309,0.994306337890972,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,109,136,4930,9,9,3,1.24770642201835,0.0825688073394495,0.0825688073394495,0.0275229357798165,0.999929451357958,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,94,86,4945,5,5,3,0.914893617021277,0.0531914893617021,0.0531914893617021,0.0319148936170213,0.999600413553642,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,392,635,5086,27,21,22,1.61989795918367,0.0688775510204082,0.0535714285714286,0.0561224489795918,1,object,adult,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,108,105,5086,4,4,3,0.972222222222222,0.037037037037037,0.037037037037037,0.0277777777777778,0.99967364621575,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,138,204,5101,10,8,9,1.47826086956522,0.072463768115942,0.0579710144927536,0.0652173913043478,0.999999879557634,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,92,98,5289,7,7,3,1.06521739130435,0.0760869565217391,0.0760869565217391,0.0326086956521739,0.999723038869228,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,202,314,5351,16,12,13,1.55445544554455,0.0792079207920792,0.0594059405940594,0.0643564356435644,0.999999999983454,object,L4,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,93,99,5382,5,4,3,1.06451612903226,0.0537634408602151,0.043010752688172,0.032258064516129,0.998497305194552,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,385,827,5413,47,36,36,2.14805194805195,0.122077922077922,0.0935064935064935,0.0935064935064935,1,object,adult,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,241,294,5601,13,12,8,1.21991701244813,0.0539419087136929,0.0497925311203319,0.033195020746888,0.999999999980013,object,L4,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,97,95,5616,4,2,1,0.979381443298969,0.0412371134020619,0.0206185567010309,0.0103092783505155,0.973578985754162,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,110,144,5897,9,8,7,1.30909090909091,0.0818181818181818,0.0727272727272727,0.0636363636363636,0.99999817568197,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,301,452,6100,21,19,16,1.50166112956811,0.0697674418604651,0.0631229235880399,0.053156146179402,1,object,adult,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,101,112,6287,5,5,3,1.10891089108911,0.0495049504950495,0.0495049504950495,0.0297029702970297,0.999453991218148,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,131,156,6381,8,8,7,1.19083969465649,0.0610687022900763,0.0610687022900763,0.0534351145038168,0.999999736799399,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,123,124,6505,10,9,5,1.00813008130081,0.0813008130081301,0.0731707317073171,0.040650406504065,0.99999891211535,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,101,107,6521,3,4,4,1.05940594059406,0.0297029702970297,0.0396039603960396,0.0396039603960396,0.999786566186285,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,95,110,6583,5,4,3,1.15789473684211,0.0526315789473684,0.0421052631578947,0.0315789473684211,0.998095439806214,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,101,102,6599,5,4,4,1.00990099009901,0.0495049504950495,0.0396039603960396,0.0396039603960396,0.999772655493818,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,123,161,6693,8,7,5,1.30894308943089,0.0650406504065041,0.0569105691056911,0.040650406504065,0.999985084074812,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,163,244,6708,10,10,8,1.49693251533742,0.0613496932515337,0.0613496932515337,0.049079754601227,0.999999966924731,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,125,144,6739,8,7,4,1.152,0.064,0.056,0.032,0.999981515099758,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,113,132,6802,6,5,4,1.16814159292035,0.0530973451327434,0.0442477876106195,0.0353982300884956,0.999876543195824,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,10,0,109,126,7348,6,7,4,1.15596330275229,0.055045871559633,0.0642201834862385,0.036697247706422,0.999961488066714,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,11,0,100,105,0,4,3,3,1.05,0.04,0.03,0.03,0.998460253995242,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,11,0,93,97,1357,4,3,4,1.04301075268817,0.043010752688172,0.032258064516129,0.043010752688172,0.999238077890115,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,11,0,153,301,1607,21,16,18,1.96732026143791,0.137254901960784,0.104575163398693,0.117647058823529,0.99999999999909,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,11,0,97,113,2324,6,5,6,1.16494845360825,0.0618556701030928,0.0515463917525773,0.0618556701030928,0.999966823873531,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,11,0,110,132,3323,6,6,4,1.2,0.0545454545454545,0.0545454545454545,0.0363636363636364,0.99991287667366,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,11,0,99,103,3525,5,4,4,1.04040404040404,0.0505050505050505,0.0404040404040404,0.0404040404040404,0.99970505452799,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,11,0,115,122,3869,4,4,4,1.06086956521739,0.0347826086956522,0.0347826086956522,0.0347826086956522,0.999901644447164,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,11,0,104,115,4649,3,3,4,1.10576923076923,0.0288461538461538,0.0288461538461538,0.0384615384615385,0.999578601652891,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,11,0,104,129,5195,7,6,3,1.24038461538462,0.0673076923076923,0.0576923076923077,0.0288461538461538,0.999469892735118,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,11,0,101,115,5397,5,3,4,1.13861386138614,0.0495049504950495,0.0297029702970297,0.0396039603960396,0.999233249515941,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,A,11,0,98,99,5429,5,4,3,1.01020408163265,0.0510204081632653,0.0408163265306122,0.0306122448979592,0.999130102739331,object,L2/L3,N2,H 06,R01,None,FALSE
20190426,GrowthTrial,2,NA,1,B,1,0,105,117,0,4,5,5,1.11428571428571,0.0380952380952381,0.0476190476190476,0.0476190476190476,0.999961131480506,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,1,0,100,109,531,5,5,4,1.09,0.05,0.05,0.04,0.999827674736832,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,1,0,111,110,1732,5,4,2,0.990990990990991,0.045045045045045,0.036036036036036,0.018018018018018,0.998966985207735,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,1,0,111,188,1935,12,8,8,1.69369369369369,0.108108108108108,0.0720720720720721,0.0720720720720721,0.999995124739026,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,1,0,91,145,3370,6,7,8,1.59340659340659,0.0659340659340659,0.0769230769230769,0.0879120879120879,0.99999360950671,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,1,0,107,157,3776,7,7,3,1.46728971962617,0.0654205607476635,0.0654205607476635,0.0280373831775701,0.99938034854816,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,1,0,130,145,4166,4,3,5,1.11538461538462,0.0307692307692308,0.0230769230769231,0.0384615384615385,0.999968836204735,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,1,0,110,176,4712,10,8,6,1.6,0.0909090909090909,0.0727272727272727,0.0545454545454545,0.999975405412567,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,1,0,183,501,4727,32,24,23,2.73770491803279,0.174863387978142,0.131147540983607,0.12568306010929,0.999999999999991,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,1,0,93,101,4821,5,5,2,1.08602150537634,0.0537634408602151,0.0537634408602151,0.021505376344086,0.997412212594798,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,1,0,123,241,5024,13,12,11,1.95934959349593,0.105691056910569,0.0975609756097561,0.0894308943089431,0.999999970377312,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,1,0,132,190,5460,10,9,5,1.43939393939394,0.0757575757575758,0.0681818181818182,0.0378787878787879,0.999993722599479,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,1,0,94,119,5585,5,4,4,1.26595744680851,0.0531914893617021,0.0425531914893617,0.0425531914893617,0.999010615527999,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,1,0,99,159,5710,8,5,6,1.60606060606061,0.0808080808080808,0.0505050505050505,0.0606060606060606,0.999764559169374,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,1,0,116,164,5835,7,7,4,1.41379310344828,0.0603448275862069,0.0603448275862069,0.0344827586206897,0.999900880491928,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,1,0,166,455,5882,30,23,21,2.74096385542169,0.180722891566265,0.13855421686747,0.126506024096386,0.999999999999873,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,1,0,107,173,5913,7,7,8,1.61682242990654,0.0654205607476635,0.0654205607476635,0.0747663551401869,0.999995943507188,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,1,0,91,123,5975,5,5,6,1.35164835164835,0.0549450549450549,0.0549450549450549,0.0659340659340659,0.999915390501058,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,1,0,112,172,6069,9,6,4,1.53571428571429,0.0803571428571429,0.0535714285714286,0.0357142857142857,0.99944825788927,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,1,0,394,581,6381,29,21,20,1.4746192893401,0.0736040609137056,0.0532994923857868,0.050761421319797,1,object,adult,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,1,0,97,109,6833,5,4,4,1.12371134020619,0.0515463917525773,0.0412371134020619,0.0412371134020619,0.999529207850759,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,1,0,114,230,6880,13,10,10,2.01754385964912,0.114035087719298,0.087719298245614,0.087719298245614,0.999999392168511,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,2,0,108,134,2387,6,5,5,1.24074074074074,0.0555555555555556,0.0462962962962963,0.0462962962962963,0.999925742043874,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,2,0,98,95,2839,5,3,2,0.969387755102041,0.0510204081632653,0.0306122448979592,0.0204081632653061,0.995488450055166,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,2,0,112,144,2979,6,4,5,1.28571428571429,0.0535714285714286,0.0357142857142857,0.0446428571428571,0.999857199912542,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,2,0,107,125,3338,5,6,3,1.16822429906542,0.0467289719626168,0.0560747663551402,0.0280373831775701,0.999753217844897,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,2,0,110,130,3510,5,6,4,1.18181818181818,0.0454545454545455,0.0545454545454545,0.0363636363636364,0.999929957972534,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,2,0,102,103,3666,3,4,3,1.00980392156863,0.0294117647058824,0.0392156862745098,0.0294117647058824,0.999494127512119,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,2,0,113,232,4056,12,10,14,2.05309734513274,0.106194690265487,0.0884955752212389,0.123893805309735,0.999999993230001,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,2,0,113,138,4103,4,2,2,1.2212389380531,0.0353982300884956,0.0176991150442478,0.0176991150442478,0.99110206602639,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,2,0,110,182,4695,11,9,10,1.65454545454545,0.1,0.0818181818181818,0.0909090909090909,0.9999998069442,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,2,0,123,153,5023,5,5,3,1.24390243902439,0.040650406504065,0.040650406504065,0.024390243902439,0.999730741026813,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,2,0,115,301,6723,17,14,12,2.61739130434783,0.147826086956522,0.121739130434783,0.104347826086957,0.999999878287113,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,2,0,130,174,6755,7,7,5,1.33846153846154,0.0538461538461538,0.0538461538461538,0.0384615384615385,0.999989616313332,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,3,0,182,256,2387,12,9,11,1.40659340659341,0.0659340659340659,0.0494505494505494,0.0604395604395604,0.99999999942388,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,3,0,149,287,2668,19,13,14,1.9261744966443,0.12751677852349,0.087248322147651,0.0939597315436242,0.999999999564073,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,3,0,101,119,3089,3,2,4,1.17821782178218,0.0297029702970297,0.0198019801980198,0.0396039603960396,0.998641819954689,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,3,0,96,288,3307,19,15,15,3,0.197916666666667,0.15625,0.15625,0.999999987574707,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,3,0,106,183,3760,10,9,8,1.72641509433962,0.0943396226415094,0.0849056603773585,0.0754716981132075,0.999997344832693,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,3,0,98,242,3791,13,11,11,2.46938775510204,0.13265306122449,0.112244897959184,0.112244897959184,0.9999990623678,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,3,0,91,153,3869,7,6,6,1.68131868131868,0.0769230769230769,0.0659340659340659,0.0659340659340659,0.999804414908279,object,L2/L3,N2,H 04,R02,None,FALSE
20190426,GrowthTrial,2,NA,1,B,3,0,120,240,3931,13,9,11,2,0.108333333333333,0.075,0.0916666666666667,0.999999699236507,object,L2/L3,N2,H 04,R02,None,FALSE
